timestamp,estimation_twcl_rssi_9,estimation_fpl
1734007511.6850548,"(1461.0, 241.0)","(1360.0, 495.0)"
1734007511.6860552,"(1461.0, 241.0)","(1360.0, 495.0)"
1734007511.6881142,"(1151.7633788784365, 135.95601778192992)","(1035.0, 820.0)"
1734007511.6890552,"(1069.8406491211495, 108.12784614860536)","(1250.0, 585.0)"
1734007511.6992624,"(1069.8406491211495, 108.12784614860536)","(1250.0, 585.0)"
1734007511.7042563,"(1069.8406491211495, 108.12784614860536)","(1250.0, 585.0)"
1734007511.7052534,"(1151.7633788784365, 135.95601778192992)","(1035.0, 820.0)"
1734007511.708288,"(1151.7633788784365, 135.95601778192992)","(1035.0, 820.0)"
1734007511.7092893,"(1151.7633788784365, 135.95601778192992)","(1035.0, 820.0)"
1734007511.7132795,"(1140.269320859559, 218.02726275641123)","(1410.0, 180.0)"
1734007511.719944,"(1132.9782645370874, 270.08773335622493)","(1335.0, 155.0)"
1734007511.720946,"(1132.9782645370874, 270.08773335622493)","(1335.0, 155.0)"
1734007511.722945,"(1132.9782645370874, 270.08773335622493)","(1335.0, 155.0)"
1734007511.7259643,"(1132.9782645370874, 270.08773335622493)","(1335.0, 155.0)"
1734007511.7289462,"(1189.901749282715, 265.0399728971465)","(1140.0, 500.0)"
1734007511.7319458,"(1189.901749282715, 265.0399728971465)","(1140.0, 500.0)"
1734007511.737668,"(1189.901749282715, 265.0399728971465)","(1140.0, 500.0)"
1734007511.7379477,"(1151.2501139826022, 268.4674544931607)","(940.0, 500.0)"
1734007511.7389896,"(1151.2501139826022, 268.4674544931607)","(940.0, 500.0)"
1734007511.7451296,"(1199.8756216262286, 264.15552742328885)","(1140.0, 500.0)"
1734007511.7471302,"(1210.0202960407055, 223.02326385494948)","(1140.0, 495.0)"
1734007511.7510924,"(1210.0202960407055, 223.02326385494948)","(1140.0, 495.0)"
1734007511.7521503,"(1210.0202960407055, 223.02326385494948)","(1140.0, 495.0)"
1734007511.7571287,"(1261.0175743066025, 226.6760078857992)","(1140.0, 495.0)"
1734007511.7647429,"(1261.0175743066025, 226.6760078857992)","(1140.0, 495.0)"
1734007511.7657444,"(1261.0175743066025, 226.6760078857992)","(1140.0, 495.0)"
1734007511.7687056,"(1261.0175743066025, 226.6760078857992)","(1140.0, 495.0)"
1734007511.7727048,"(1261.0175743066025, 226.6760078857992)","(1140.0, 495.0)"
1734007511.7841768,"(1261.0175743066025, 226.6760078857992)","(1140.0, 495.0)"
1734007511.7851796,"(1210.0202960407055, 223.02326385494948)","(1140.0, 495.0)"
1734007511.7861376,"(1210.0202960407055, 223.02326385494948)","(1140.0, 495.0)"
1734007511.7871404,"(1159.558950355236, 219.40890666748948)","(1405.0, 180.0)"
1734007511.7881446,"(1159.558950355236, 219.40890666748948)","(1405.0, 180.0)"
1734007511.7937343,"(1159.558950355236, 219.40890666748948)","(1405.0, 180.0)"
1734007511.7947345,"(1159.558950355236, 219.40890666748948)","(1405.0, 180.0)"
1734007511.8009942,"(1159.558950355236, 219.40890666748948)","(1405.0, 180.0)"
1734007511.8019922,"(1159.558950355236, 219.40890666748948)","(1405.0, 180.0)"
