timestamp,estimation_twcl_rssi_9,estimation_fpl
1734007659.2958553,"(1461.0, 241.0)","(940.0, 95.0)"
1734007659.3021486,"(1461.0, 241.0)","(940.0, 95.0)"
1734007659.325143,"(1461.0, 241.0)","(940.0, 95.0)"
1734007659.3290524,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.3319106,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.3389106,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.352713,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.3561645,"(1172.5, 143.0)","(1020.0, 635.0)"
1734007659.3597128,"(1172.5, 143.0)","(1020.0, 635.0)"
1734007659.3617108,"(1172.5, 143.0)","(1020.0, 635.0)"
1734007659.3656764,"(1172.5, 143.0)","(1020.0, 635.0)"
1734007659.3749738,"(1172.5, 143.0)","(1020.0, 635.0)"
1734007659.3867223,"(1172.5, 143.0)","(1020.0, 635.0)"
1734007659.397415,"(1172.5, 143.0)","(1020.0, 635.0)"
1734007659.4144146,"(1172.5, 143.0)","(1020.0, 635.0)"
1734007659.4204311,"(1172.5, 143.0)","(1020.0, 635.0)"
1734007659.4234147,"(1172.5, 143.0)","(1020.0, 635.0)"
1734007659.431728,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.4356894,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.449718,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.4527235,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.4567163,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.458722,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.4610262,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.4637258,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.4746616,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.4766617,"(1204.6886736881354, 153.93410752664568)","(85.0, 780.0)"
1734007659.4786625,"(1204.6886736881354, 153.93410752664568)","(85.0, 780.0)"
1734007659.4896643,"(1204.6886736881354, 153.93410752664568)","(85.0, 780.0)"
1734007659.4916744,"(1204.6886736881354, 153.93410752664568)","(85.0, 780.0)"
1734007659.501675,"(1204.6886736881354, 153.93410752664568)","(85.0, 780.0)"
1734007659.5036983,"(1204.6886736881354, 153.93410752664568)","(85.0, 780.0)"
1734007659.5057244,"(1204.6886736881354, 153.93410752664568)","(85.0, 780.0)"
1734007659.5077283,"(1204.6886736881354, 153.93410752664568)","(85.0, 780.0)"
1734007659.5097277,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.5246196,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.5298162,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.534197,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.5371132,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.5515978,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.5570214,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.563029,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.5656843,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.5666344,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.5794847,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
1734007659.581481,"(1193.9196782152917, 150.27600854453584)","(1025.0, 625.0)"
