timestamp,estimation_twcl_rssi_9,estimation_fpl
1734005108.275564,"(1461.0, 241.0)","(1035.0, 450.0)"
1734005108.2765646,"(1461.0, 241.0)","(1485.0, 90.0)"
1734005108.2775626,"(1172.2918000803254, 404.1201329546161)","(1215.0, 160.0)"
1734005108.2785623,"(1172.2918000803254, 404.1201329546161)","(1215.0, 160.0)"
1734005108.2805624,"(1172.2918000803254, 404.1201329546161)","(1215.0, 160.0)"
1734005108.2975624,"(1120.6342424533177, 427.390209645405)","(1440.0, 425.0)"
1734005108.2985628,"(1120.6342424533177, 427.390209645405)","(1440.0, 425.0)"
1734005108.2995627,"(1107.9915456871156, 434.31357031987733)","(1445.0, 430.0)"
1734005108.3005636,"(1107.9915456871156, 434.31357031987733)","(1445.0, 430.0)"
1734005108.3015623,"(1107.9915456871156, 434.31357031987733)","(1445.0, 430.0)"
1734005108.309564,"(1107.9915456871156, 434.31357031987733)","(1445.0, 430.0)"
1734005108.3155625,"(1107.9915456871156, 434.31357031987733)","(1445.0, 430.0)"
1734005108.3165622,"(1107.9915456871156, 434.31357031987733)","(1445.0, 430.0)"
1734005108.3205624,"(1104.9608125709003, 435.6750998554827)","(1445.0, 435.0)"
1734005108.3215623,"(1104.9608125709003, 435.6750998554827)","(1445.0, 435.0)"
1734005108.3265638,"(1104.9608125709003, 435.6750998554827)","(1445.0, 435.0)"
1734005108.3295624,"(1104.9608125709003, 435.6750998554827)","(1445.0, 435.0)"
1734005108.3335626,"(1104.9608125709003, 435.6750998554827)","(1445.0, 435.0)"
1734005108.337562,"(1104.9608125709003, 435.6750998554827)","(1445.0, 435.0)"
1734005108.3405633,"(1104.9608125709003, 435.6750998554827)","(1445.0, 435.0)"
1734005108.3455627,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.356562,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.362563,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.368563,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.3695626,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.3785622,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.3815625,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.3905632,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.4055626,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.4105656,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.4135635,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.417563,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.4185624,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.4195635,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.422562,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.4235623,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.425574,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.4265628,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.4295626,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.4355628,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.4375627,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.441572,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.442565,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.443563,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.4525633,"(1101.7455550334826, 437.1195253241424)","(1445.0, 445.0)"
1734005108.454563,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.4555628,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.458567,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.466565,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.4685638,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.4735668,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
1734005108.4865656,"(1089.1159644288223, 444.0141075600144)","(1445.0, 450.0)"
