timestamp,estimation_twcl_rssi_9,estimation_fpl
1734005774.3173702,"(884.0, 45.0)","(1015.0, 595.0)"
1734005774.319745,"(884.0, 45.0)","(1015.0, 595.0)"
1734005774.3224046,"(884.0, 45.0)","(1015.0, 595.0)"
1734005774.3244405,"(884.0, 45.0)","(1015.0, 595.0)"
1734005774.3334389,"(884.0, 45.0)","(1015.0, 595.0)"
1734005774.335445,"(884.0, 45.0)","(1015.0, 595.0)"
1734005774.3364036,"(884.0, 45.0)","(1015.0, 595.0)"
1734005774.3414404,"(884.0, 45.0)","(915.0, 595.0)"
1734005774.3537564,"(1193.9196782152917, 150.27600854453584)","(1120.0, 580.0)"
1734005774.3547714,"(1193.9196782152917, 150.27600854453584)","(1120.0, 580.0)"
1734005774.3557584,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.362811,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.3637848,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.379715,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.380731,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.3856728,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.389854,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.390867,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.398869,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.4088686,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.4098854,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.4257145,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.427753,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.428727,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.4365458,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.437546,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.4405456,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.4415455,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.442546,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.4435463,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.455976,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.4619913,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.4639835,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.4733553,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.474355,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.475389,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.478368,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.488824,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.489838,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.490838,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.4938664,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.498838,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.5018375,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5048373,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.515472,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5214713,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5224855,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5319512,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5349898,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5379694,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.53895,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5469294,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5498755,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5508728,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5538723,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5651069,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.567107,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.568107,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.577149,"(1182.8230438890293, 298.3146920446243)","(1120.0, 85.0)"
1734005774.5781124,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5821068,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5875714,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5885715,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5925837,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.5965743,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.597574,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.598574,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.603066,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6040993,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6090634,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6100657,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6140633,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6170657,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.618067,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.623388,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.629423,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6304247,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.631423,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.640386,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6410391,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6420555,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6470618,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6500556,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6540594,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.6600587,"(1163.4785725457687, 302.3003651690463)","(1110.0, 80.0)"
1734005774.661693,"(1147.942456711046, 287.9971281045012)","(1075.0, 75.0)"
1734005774.6627223,"(1147.942456711046, 287.9971281045012)","(1075.0, 75.0)"
1734005774.6637166,"(1147.942456711046, 287.9971281045012)","(1075.0, 75.0)"
