timestamp,estimation_twcl_rssi_9,estimation_fpl
1734006730.5240846,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.525087,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5330844,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5409567,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5489566,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5499568,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5519638,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5529573,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.553972,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5557427,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5567577,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5597928,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5637555,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5657573,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.56876,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5707617,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5793395,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.5996013,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.602602,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.6036031,"(1461.0, 241.0)","(1025.0, 780.0)"
1734006730.6066012,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.612434,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.61577,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.6217687,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.6277685,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.6287713,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.633571,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.634573,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.6475706,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.6480274,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.6490548,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.6500585,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.6510613,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.65208,"(1335.409950596763, 436.05894146444797)","(1345.0, 385.0)"
1734006730.6600544,"(1194.1795800938426, 313.71028894030513)","(0.0, 810.0)"
1734006730.661055,"(1194.1795800938426, 313.71028894030513)","(0.0, 810.0)"
1734006730.6630547,"(1194.1795800938426, 313.71028894030513)","(0.0, 810.0)"
1734006730.6651144,"(1194.1795800938426, 313.71028894030513)","(0.0, 810.0)"
1734006730.6691177,"(1194.1795800938426, 313.71028894030513)","(0.0, 810.0)"
1734006730.670096,"(1194.1795800938426, 313.71028894030513)","(0.0, 810.0)"
1734006730.6751354,"(1194.1795800938426, 313.71028894030513)","(0.0, 810.0)"
1734006730.6760943,"(1194.1795800938426, 313.71028894030513)","(0.0, 810.0)"
1734006730.6821263,"(1194.1795800938426, 313.71028894030513)","(0.0, 810.0)"
1734006730.6841228,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.6851163,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.6885073,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.6895466,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.6905198,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.6925466,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.6935215,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.6985216,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.7095218,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.715105,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.7171392,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.7221212,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.724121,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.728122,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.730121,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.737132,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.7391672,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.7431557,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.7471385,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.7523346,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.7541084,"(1203.213440642658, 278.7059920204974)","(1335.0, 115.0)"
1734006730.7571518,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.7611392,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.7631233,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.770124,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.7781577,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.779121,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.789133,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.7931256,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.7941265,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.7961257,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.797125,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.7991264,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.8041234,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.805163,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.8071237,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8091238,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8121593,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8181632,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8221233,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8231442,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8241231,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8341322,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8371253,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.838125,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8391244,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.840125,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8411248,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8431244,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8474998,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8485377,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8499427,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8509302,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8633602,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8693616,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8713615,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.881388,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.883391,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.885383,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8863597,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8873932,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8961637,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.898168,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.8991363,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.9001365,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.9011374,"(1206.2442999391396, 266.9620539595846)","(1340.0, 110.0)"
1734006730.9041667,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.90617,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9101632,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9121633,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9141524,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.918151,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9201374,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9211376,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9281642,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9321375,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.934151,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9351518,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9381375,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9391377,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9424615,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9435067,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.944553,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9465497,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9495225,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9505546,"(1199.8606077441482, 291.6975096189537)","(0.0, 820.0)"
1734006730.9525535,"(1199.8606077441482, 291.6975096189537)","(0.0, 820.0)"
1734006730.9535215,"(1199.8606077441482, 291.6975096189537)","(0.0, 820.0)"
1734006730.9567971,"(1199.8606077441482, 291.6975096189537)","(0.0, 820.0)"
1734006730.9687746,"(1199.8606077441482, 291.6975096189537)","(0.0, 820.0)"
1734006730.9817762,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9837768,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9858062,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.988808,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.9907858,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006730.996807,"(1192.152594180744, 286.64045838465137)","(1330.0, 115.0)"
1734006730.9988084,"(1192.152594180744, 286.64045838465137)","(1330.0, 115.0)"
1734006731.0047753,"(1192.152594180744, 286.64045838465137)","(1330.0, 115.0)"
1734006731.0127766,"(1192.152594180744, 286.64045838465137)","(1330.0, 115.0)"
1734006731.0147932,"(1192.152594180744, 286.64045838465137)","(1330.0, 115.0)"
1734006731.0157957,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.0218103,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.0237951,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.025807,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.0267763,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.0288055,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.0308106,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.0317762,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.032776,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.0367892,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.037777,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.040815,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.042807,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.043777,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.045776,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.0527763,"(1201.5787042066531, 285.0402495931413)","(1330.0, 115.0)"
1734006731.0567768,"(1204.7676642442987, 272.68370463432046)","(1335.0, 110.0)"
1734006731.058806,"(1204.7676642442987, 272.68370463432046)","(1335.0, 110.0)"
1734006731.0628102,"(1204.7676642442987, 272.68370463432046)","(1335.0, 110.0)"
1734006731.0737815,"(1204.7676642442987, 272.68370463432046)","(1335.0, 110.0)"
1734006731.0748043,"(1204.7676642442987, 272.68370463432046)","(1335.0, 110.0)"
